match,bet_side,stake,profit,bankroll,source_file
Gregoire Barrere vs Tomas Martin Etcheverry,P1,44.88378633097715,-44.88378633097715,455.91019271967764,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,37.89320223691033,-37.89320223691033,418.0169904827673,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,34.74368990159331,-34.74368990159331,383.273300581174,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,58.075394729428574,-58.075394729428574,325.1979058517454,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,39.30286356662715,-39.30286356662715,285.8950422851183,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,28.860235176981504,-28.860235176981504,257.03480710813676,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,37.433046985592554,-37.433046985592554,219.6017601225442,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,33.27510390902632,-33.27510390902632,186.32665621351788,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,12.709035518968825,-12.709035518968825,173.61762069454906,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,26.307368237054305,-26.307368237054305,147.31025245749476,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,38.367431268530616,-38.367431268530616,108.94282118896413,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,18.62260965038474,-18.62260965038474,90.3202115385794,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,10.730211083673003,-10.730211083673003,79.5900004549064,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,12.059855685030016,-12.059855685030016,67.53014476987639,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,4.6061203797806405,-4.6061203797806405,62.924024390095745,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,4.6968545265727215,-4.6968545265727215,58.227169863523024,value_bets_ausopen_2023.csv
Gregoire Barrere vs Tomas Martin Etcheverry,P1,3.971579724570069,-3.971579724570069,54.255590138952954,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,4.228368434915044,6.976807917609823,61.23239805656278,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,13.54581788847432,17.609563255016614,78.8419613115794,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,17.335183575797736,21.66897946974717,100.51094078132657,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,22.984397053259663,28.73049631657458,129.24143709790116,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,29.554359783128454,36.94294972891057,166.18438682681173,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,73.93583283965954,70.23904119767656,236.4234280244883,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,75.07012254647994,84.07853725205754,320.50196527654583,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,132.7989728255278,128.81500364076197,449.3169689173078,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,108.0581208728055,132.91148867355076,582.2284575908586,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,239.96090078508706,235.16168276938532,817.390140360244,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,38.07512377735659,73.86574012807178,891.2558804883158,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,37.76781034994683,68.73741483690323,959.993295325219,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,161.9577214384714,220.26250115632106,1180.25579648154,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,512.9726447341392,466.8051067080666,1647.0609031896067,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,212.3770499433594,293.0803289218359,1940.1412321114426,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,589.8517072417212,678.3294633279794,2618.470695439422,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,1084.955028054386,1052.4063772127545,3670.877072652176,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,1486.8206199248293,1412.4795889285879,5083.356661580764,value_bets_ausopen_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,2106.272710625187,2043.0845293064313,7126.441190887195,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,660.3162367221603,1254.6008497721045,8381.0420406593,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,776.5640649887127,1475.4717234785542,9856.513764137855,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,1725.4935597142435,2933.339051514214,12789.85281565207,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,1470.9042746446376,2721.1729080925797,15511.02572374465,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,1437.2085391935445,2730.6962244677343,18241.721948212384,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,2585.5551747352824,2792.399588714105,21034.12153692649,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,2017.6205283311094,3732.5979774125526,24766.71951433904,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,2760.6221544126406,5245.182093384017,30011.90160772306,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,3345.2763264171735,6356.025020192629,36367.92662791569,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,4053.750594661944,7702.126129857693,44070.05275777338,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,6282.797738174621,13193.875250166706,57263.928007940085,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P2,20639.191633359744,-20639.191633359744,36624.736374580345,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,2665.2272872447443,5596.977303213963,42221.71367779431,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,9033.502109522777,14453.603375236444,56675.317053030754,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,9122.05656709796,16875.804649131227,73551.12170216198,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,10131.61706668433,18236.910720031792,91788.03242219378,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,15991.879013784624,25906.844002331094,117694.87642452487,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,17833.68785569233,31208.953747461575,148903.83017198645,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,76118.698906436,76118.698906436,225022.52907842246,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,49573.71946114702,76839.26516477787,301861.79424320033,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,52592.229782387054,85199.41224746703,387061.20649066736,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,82813.27120047239,132501.23392075583,519562.4404114232,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,48141.21189035477,91468.30259167406,611030.7430030972,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,60757.873550255565,109364.17239046001,720394.9153935573,value_bets_ausopen_2023.csv
Corentin Moutet vs Yibing Wu,P1,66749.79091874506,126824.6027456156,847219.5181391729,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,99106.93310906728,148660.39966360093,995879.9178027739,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,62359.425302552845,99775.08048408455,1095654.9982868584,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,68607.0828436658,109771.3325498653,1205426.3308367238,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,97962.91159540077,156740.65855264125,1362166.989389365,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,51182.38987166508,88033.71057926395,1450200.699968629,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,176496.94936342066,255920.57657695998,1706121.276545589,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,207643.81134337847,301083.5264478988,2007204.802993488,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,244287.23864470614,354216.49603482394,2361421.299028312,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,387066.0418540501,541892.4585956702,2903313.757623982,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,138491.3985010622,235435.37745180578,3138749.135075788,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,255080.70976526453,408129.1356244233,3546878.270700211,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,301089.18795377447,466688.2413283504,4013566.5120285614,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,340705.6542897867,528093.7641491693,4541660.27617773,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,511366.88941180165,792618.6785882924,5334278.954766023,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,373667.85440973216,609078.6026878634,5943357.557453887,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,416333.99477532064,678624.4114837726,6621981.96893766,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,463871.84008478693,756111.0993382026,7378093.068275862,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,516837.65131830965,842445.3716488447,8220538.439924707,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,1264739.4451989755,1998288.3234143814,10218826.763339087,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,830466.3646519415,1328746.1834431065,11547572.946782194,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,1675673.006684751,2815130.651230382,14362703.598012576,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,1950166.4423929192,3100764.6434047413,17463468.24141732,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,1482447.6822619694,2297793.9075060524,19761262.14892337,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,1605963.5727093932,2569541.7163350293,22330803.8652584,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,2385500.784717807,3602106.184923888,25932910.050182287,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,2021061.7560485362,3334751.8974800846,29267661.947662372,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,3711072.646545931,5195501.705164303,34463163.652826674,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,4194345.824179928,6081801.445060896,40544965.09788757,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,3134122.269573797,5202642.967492503,45747608.065380074,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,3204633.7837084006,5223553.067444692,50971161.13282476,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,3570545.2562165055,5819988.7676329035,56791149.900457665,value_bets_ausopen_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,3978237.2299455996,6484526.684811327,63275676.58526899,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,4604649.112805105,-4604649.112805105,58671027.47246388,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,3862036.1172404937,-3862036.1172404937,54808991.35522339,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,2949303.45110023,-2949303.45110023,51859687.90412316,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,3303800.3060662607,-3303800.3060662607,48555887.5980569,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,2476614.781310357,-2476614.781310357,46079272.81674654,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,2680581.010929594,-2680581.010929594,43398691.80581695,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,2856730.526386595,-2856730.526386595,40541961.27943035,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,2582787.3150941054,-2582787.3150941054,37959173.964336246,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,2272645.990975631,-2272645.990975631,35686527.97336061,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,2136580.864659916,-2136580.864659916,33549947.108700696,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,2020617.5003602987,-2020617.5003602987,31529329.608340397,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,2008623.904615075,-2008623.904615075,29520705.703725323,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,2980025.4750493797,-2980025.4750493797,26540680.228675943,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,3058741.717923003,-3058741.717923003,23481938.51075294,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,1954744.3154513475,-1954744.3154513475,21527194.195301592,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,1328475.8387453137,-1328475.8387453137,20198718.356556278,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,1246493.5776982491,-1246493.5776982491,18952224.77885803,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,1034278.5484868257,-1034278.5484868257,17917946.230371203,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,1141490.0211012,-1141490.0211012,16776456.209270004,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,677298.8763364753,-677298.8763364753,16099157.332933528,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,878578.2815715864,-878578.2815715864,15220579.051361943,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,939285.0428162419,-939285.0428162419,14281294.0085457,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,752824.2185527936,-752824.2185527936,13528469.789992906,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,929066.9186633194,-929066.9186633194,12599402.871329587,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,740726.5175101584,-740726.5175101584,11858676.353819428,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,755475.0163503089,-755475.0163503089,11103201.33746912,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,400930.17931943765,-400930.17931943765,10702271.158149682,value_bets_ausopen_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,622585.8848607816,-622585.8848607816,10079685.2732889,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,4512163.150109418,4106068.4665995697,14185753.73988847,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,2889386.5458023977,3756202.509543116,17941956.249431588,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,5435502.818851233,6522603.382621481,24464559.63205307,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,8785109.060277347,9663619.966305083,34128179.598358154,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,16012200.71428628,15211590.678571966,49339770.27693012,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,8204075.759902427,11321624.548665348,60661394.82559547,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,11811995.272024954,15355593.853632437,76016988.6792279,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,15483312.932788944,20128306.812625624,96145295.49185354,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,45756445.22747791,42095929.60927967,138241225.1011332,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,65790291.78869603,60527068.44560034,198768293.54673353,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,28939803.78733991,40515725.30227587,239284018.8490094,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,54718410.30411569,68398012.88014461,307682031.729154,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,114227473.20941581,118796572.13779244,426478603.86694646,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,146189926.15949965,156423220.9906646,582901824.8576111,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,199809261.14820307,213795909.42857724,796697734.2861884,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,359021737.9198627,351841303.1614654,1148539037.4476538,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,517574562.5318159,507223071.28117955,1655762108.7288332,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,462043748.67876446,554452498.4145174,2210214607.1433506,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P1,1388218923.3243427,-1388218923.3243427,821995683.8190079,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,80279307.93840055,71448584.06517649,893444267.8841844,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,270336472.6232778,362250873.31519216,1255695141.1993766,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,554755988.8823695,582493788.3264879,1838188929.5258646,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,837546028.8919772,778917806.8695388,2617106736.3954034,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,598468384.5606586,748085480.7008232,3365192217.0962267,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,1566515604.9200742,1472524668.6248696,4837716885.721096,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,1101539372.0205617,1321847246.4246743,6159564132.14577,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,1354319111.312671,1692898889.1408386,7852463021.286609,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,2805918292.6555004,2805918292.6555004,10658381313.942108,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,2521747475.5101614,3026096970.612194,13684478284.554302,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,3939039996.630498,4529895996.1250725,18214374280.679375,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,5537627667.500291,6368271817.625334,24582646098.30471,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,5911983582.246781,7271739806.163541,31854385904.46825,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,7922140344.014461,9348125605.937065,41202511510.40532,value_bets_ausopen_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,9908964666.48677,12188026539.778728,53390538050.18405,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,20804248449.190228,-20804248449.190228,32586289600.993824,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,10729881379.374132,-10729881379.374132,21856408221.61969,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,8516605440.876102,-8516605440.876102,13339802780.743587,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,5074194295.920463,-5074194295.920463,8265608484.823125,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,2236806656.768593,-2236806656.768593,6028801828.054532,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,1977666047.8790765,-1977666047.8790765,4051135780.1754556,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,1578572502.7336326,-1578572502.7336326,2472563277.441823,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,879292605.8276334,-879292605.8276334,1593270671.6141896,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,531424371.29754543,-531424371.29754543,1061846300.3166442,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,348324167.23836654,-348324167.23836654,713522133.0782776,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,276856751.4335185,-276856751.4335185,436665381.64475906,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,141727557.81286314,-141727557.81286314,294937823.83189595,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,114925977.301349,-114925977.301349,180011846.53054696,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,56337902.556318514,-56337902.556318514,123673943.97422844,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,41250585.41108143,-41250585.41108143,82423358.56314701,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,31981437.20585824,-31981437.20585824,50441921.35728876,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,17450482.651982233,-17450482.651982233,32991438.70530653,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,9779980.632746499,-9779980.632746499,23211458.07256003,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,6880803.605904318,-6880803.605904318,16330654.466655713,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,5244898.550665395,-5244898.550665395,11085755.915990317,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,3598080.311667557,-3598080.311667557,7487675.60432276,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,2654637.704645244,-2654637.704645244,4833037.899677517,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,1819586.2054245824,-1819586.2054245824,3013451.6942529343,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,1071346.2745890971,-1071346.2745890971,1942105.4196638372,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,677273.3041445441,-677273.3041445441,1264832.1155192931,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,427443.2235603388,-427443.2235603388,837388.8919589543,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,268943.28054926044,-268943.28054926044,568445.6114096938,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,183528.22796459377,-183528.22796459377,384917.38344510004,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,129812.1588825503,-129812.1588825503,255105.22456254973,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,79866.42714492636,-79866.42714492636,175238.79741762337,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,67995.14959522239,-67995.14959522239,107243.64782240098,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,31170.982440693493,-31170.982440693493,76072.66538170748,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,24299.896009258315,-24299.896009258315,51772.76937244917,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,20173.865936969072,-20173.865936969072,31598.903435480097,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,12312.882802862716,-12312.882802862716,19286.02063261738,value_bets_ausopen_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,7515.023813021824,-7515.023813021824,11770.996819595555,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,2276.0163857256125,3869.2278557335417,15640.224675329096,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,3627.080785833362,5803.329257333379,21443.553932662475,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,4146.282669763531,7048.680538598003,28492.23447126048,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,6991.006962067465,10486.510443101197,38978.744914361676,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,4789.417760219648,8381.481080384383,47360.225994746055,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,9157.47850821472,15567.713463965025,62927.93945871108,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,13082.164455035028,22632.1445072106,85560.08396592169,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,17017.74111113948,28079.27283338014,113639.35679930182,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,29097.042892405996,45100.41648322929,158739.77328253113,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,26995.567314897173,47242.24280107005,205982.01608360116,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,39828.27036284776,67708.0596168412,273690.07570044236,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,59367.11659967267,97955.7423894599,371645.8180899023,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,77261.89277925101,133663.07450810424,505308.8925980065,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,129382.9438669324,200543.5629937452,705852.4555917517,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,136482.21806984453,232019.77071873573,937872.2263104875,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,198375.85225991393,321368.88066106057,1259241.106971548,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,266350.81068441796,431488.3133087571,1690729.420280305,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,392092.33381507266,627347.7341041163,2318077.154384421,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,537578.7932260055,860126.0691616088,3178203.22354603,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,540490.8756481247,945859.0323842183,4124062.255930248,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,957153.97239938,1742020.2297668715,5866082.4856971195,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,1376791.24572993,2368080.94265548,8234163.4283526,value_bets_ausopen_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,1562048.7225500671,2577380.3922076104,10811543.82056021,value_bets_ausopen_2023.csv
